id,descriptor_id,nombre,created_at,updated_at
7535,2103,Las normas procesales rigen de forma inmediata y se aplican inclusive en los proceso en trámite,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6652,2102,Retroactividad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4899,6652,La ley 004 no puede ser aplicada retroactivamente por disponer sanciones más gravosas al imputado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6653,6652,Es posible siempre y cuando no este vinculada a derechos sustantivos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9570,6652,"Pese a no reclamarse aplicacion retroactiva, pero en el pronunciamiento se pondera derechos, ello no significa pronunciamiento ultra petita",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10359,6652,Pese a que no fue solicitada en ninguna de las etapas del proceso penal corresponde aplicacion de ley mas benigna,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8339,2102,Irretroactividad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8348,2102,Lo que deben considerar los juzgadores,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8349,2102,Ley penal vigente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10399,2102,"Principio favorabilidad. Si durante el cumplimiento de condena se dicta ley mas benigna, esta se aplica",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10749,1487,Delito y delincuente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10750,10749,Formas de aparción del delito...,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10751,10750,Tentativa...,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1488,19,Derecho Procesal Penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1489,1488,Elementos comunes de procedimiento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1490,1489,Judicatura penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1491,1490,Competencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1492,1491,Material,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1493,1492,Tiene competencia para conocer en grado de apelación o casación las causas que hace referencia el art. 211 del CNNA,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9309,1492,Control Jurisdiccional,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9310,9309,Subsiste hasta que la acción penal no se encuentre extinguida definitivamente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10874,9309,"Se solicitara este incidente de ""Control jurisdiccional"" con pruebas",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10796,1492,"La vía civil es competente para conocer recurso de casación, procesos seguidos contra menores",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1657,1491,Territorial,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1658,1657,Conflictos emergentes dentro de un Distrito Judicial deben solucionarse por Sala Plena del Tribunal Deptal.,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1695,1657,Conflictos entre jueces del País deben ser dirimidos por las Cortes Departamentales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1745,1491,Conflictos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1746,1745,Requisitos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1747,1745,"Corresponde la competencia al Juez que conoció primero la querella, cuando los dos son competentes",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3687,1745,Incompetencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3688,3687,Para ejecutar el incumplimiento de acuerdos transaccionales por responsabilidad civil que emergen de procesos penales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1901,1491,"No opera su pérdida por incumplimiento de plazos, sólo significa retardación de justicia juzgable penal o administrativamente",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1911,1490,Ley procesal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1912,1911,Se debe aplicar la Ley procesal vigente siempre y cuando no defina derechos sustantivos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1956,1490,Jurisprudencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1957,1956,Efecto vinculante de la Doctrina Legal Aplicable,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1975,1956,Sólo puede modificarse a través de una nueva Resolución emitida en casación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2125,1956,Modificación de la modalidad formal de establecer la doctrina legal aplicable,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2129,1956,Estructura de los fallos judiciales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1783,1489,Prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1784,1783,No puede revalorizarse en apelación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1811,1783,Comunidad probatoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1812,1783,Medios de prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1813,1812,Declaración del imputado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1829,1812,Prueba literal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1830,1829,Judicialización durante el debate del juicio oral,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2546,1829,Los informes emitidos por las Defensorías de la Niñez y Adolescencia no pueden ser considerados pericias,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5480,1829,El art. 1331 del C.C. es inaplicable en materia penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6569,1829,Los ceritificados de la autoridades IOC son documentos públicos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9236,1829,El informe de entrevista psicológica emitido por la Defensoria de la N. y A. tienen valor conforme el art. 42 de la Ley 348,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10364,1829,Los documentos al no estas consignados en idioma Castellano no posibilita su comprensión,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10409,1829,Para considerarse documento público debe cumplirse con el art. 1287 del CC,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1840,1812,Prueba pericial,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1841,1840,Judicialización durante el debate del juicio oral,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2041,1840,Informes de pericia practicadas durante la etapa preparatoria pueden ser incorporadas al juicio oral por su lectura,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2042,1840,Certificado Médico Forense,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2043,2042,De niña menor de edad en proceso por violación debe ser convalidado pese a defecto procesal para evitar revictimización,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10131,1840,La ausencia de perito a juicio para ratificar su estudio no lo invalida,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10628,1840,En materia de la Ley 348 no es preciso homologar el certificado forense AS 931/2016,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1887,1812,Inspección judicial,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1888,1887,No es obligatoria presencia del imputado ya que no requiere de inmediación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4710,1887,No se puede alegar vulneración al derecho a la defensa si no se la ofreció como prueba de descargo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7518,1887,Si ante la prueba presentada no se plantea exclusión probatoria precluye su derecho.,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9232,1887,Jueces deben adoptar medidas que eviten la revictimización del menor,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9265,1887,La audiencia es facultativa y no imperativa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10344,1887,"Inspección, reconstrucción y careo no es necesario si la discusión fue la agresión física",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2046,1812,Prueba testifical,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2047,2046,Diferencia entre capacidad y obligatoriedad de testificar,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3383,2046,La presentación de cédula de identidad no es indispensable cuando se puede identificar al testigo mediante otros elementos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4573,2046,La convicción del juzgador para arribar a una decision por la declaracion testifical no restrinje derechos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4828,2046,Participación de la victima como testigo; su revalorización garantiza su participacion plena dentro de la tramitación de la causa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7421,2046,La simple declaracion informativa no acredita la responsabilidad del acusado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7509,2046,Declaracion de acusada es prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10664,2046,Declaración de menor ante defensoría puede introducirse a juicio,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10665,2046,Evita re victimización de menor el introducir a juicio acta de entrevista psicológica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8165,1812,Grabaciones audiovisuales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8166,8165,Videos arrimados en audiencia de inspección judicial tienen valor probatorio sino se evitó su judicialización a través del incidente de exclusión,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1857,1783,Valoración,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1858,1857,Sana crítica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1859,1858,Elementos para considerar que ha sido vulneratoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1891,1858,Entendimiento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2134,1858,Reglas a considerar para su correcta aplicación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5640,1858,No existe la prueba tasada sino la libre apreciacion probatoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10655,5640,Al considerar la primera entrevista del menor,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6602,1858,Es obligacion del recurrente atacar en sus argumentaciones el silogismo de la sentencia y no efectuarse reiteraciones parciales de la prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8140,1858,La valoración se enmarca en la sana crítica cuando establece los daños causados y las circunstancias que calificaron la conducta del imputado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1864,1857,Ofrecimiento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1865,1864,Precluye por no ofrecerse en su momento,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3672,1864,"Al ofrecerse por ambas partes, no es necesario su analisis por separado",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1998,1857,"Culpabilidad debe sustentarse en la  evaluación expuesta, incluyendo indicios y presunciones",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2091,1857,Elementos que deben considerarse,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2135,1857,No puede considerarse prueba ilegal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2551,1857,Denuncia de errónea valoración debe ser acompañada de la solución que se pretende,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2714,1857,La jurisdicción penal no puede analizar extremos ya discutidos en la judicatura civil,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3619,1857,Imposible determinar la responsabilidad con certificado médico realizado años despues del hecho,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3689,1857,"Testifical valorada, vinculada a la conclusion de otra declaración",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3756,1857,Valoración de la prueba y la acreditación de los hechos es privativo de los jueces,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5567,1857,De toda prueba documental aun en fotocopia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6023,1857,La verdad histórica del hecho del analisis del conjunto de todas las pruebas,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6650,1857,De forma descriptiva,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6835,1857,No existe errónea valoración de la prueba si el recurrente no precisó cual prueba no fue tomada en cuenta,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8139,1857,El juzgador tiene la facultad de otorgar o restar valor a los elementos de prueba de forma razonada,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8183,1857,No corresponde aplicar el principio de verdad material si se identificó un defecto absoluto que de no ser corregido vulnera el principio de legalidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2058,1783,Producción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2059,2058,Extraordinaria al juicio,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2060,2059,Se debe suspender la audiencia de juicio en conformidad al artículo 335 inciso 1) del Código de Procedimiento Penal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5874,2059,"De no suspenderse la audiencia de juicio e incorporar prueba a juicio, no procede la nulidad en aplicacion del principio de la verdad material",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6021,2059,"Sino es vital la declaracion extraordinaria en la decisión final, no causa agravio a la contraparte",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10278,2059,Tiene que ver con el descubrimiento de la verdad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4709,2058,No causa agravio la producción oficiosa de prueba si esta no fue considerada en sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8186,2058,Interrogatorio,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8187,8186,La norma no prohíbe que el acusado ha momento de prestar su declaración manifieste su oposición a responder a través de alguna objeción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9254,2058,La insuficiente concurrencia de testigos no es limitante para el desarrollo del juicio,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2093,1783,Introducción al juicio,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2094,2093,Bajo los principios de inmediación y contradicción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5873,2093,No puede cuestionarse prueba que permita el esclarecimiento de la verdad históirica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6645,2093,No puede cuestionarse los informes con relacion al hecho,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8128,2093,Se vulnera el derecho a la defensa del imputado si la prueba ofrecida oportunamente es rechazada con argumentos que no atañen a la verdad de los hecho,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5218,1783,Exclusión probatoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5219,5218,Solo sirvió para ilustrar la decisión del juez,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5878,5218,"No existe defecto de sentencia si la prueba excluida, aunque valorada no tuvo incidencia en el fallo",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10319,5218,Debe plantearse en la etapa correspondiente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5357,1783,Anticipo de prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5358,5357,Careo no se subsume al anticipo de prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1788,1489,"Valores, principios y derechos",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1789,1788,Derecho a la resolución motivada,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1790,1789,Elementos de contenido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4708,1789,La denuncia de aspectos vinculados a la motivación debe ser precisa en cuanto al agravio denunciado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1878,1788,Principio de congruencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1879,1878,Entre la acusación y la Sentencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2109,1878,Iura novit curia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
2110,1878,"Se puede cambiar la calificación jurídica, pero sin alterar el bien jurídico por el cual se sigue el proceso",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6001,1878,Entre la parte considerativa y la resolutiva,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9584,6001,Se puede determinar la tentativa siempre y cuando se encuentre dentro del ambito de protección de mismo bien protegido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10174,1878,La calificacion inicial es provisional. Se juzga hechos no delitos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10644,1878,Al utilizar normas aplicables en juicio por delitos de acción pública tratándose de acción privada,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1915,1788,Derecho a la defensa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1916,1915,Alcances,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5636,1916,Designación de oficio de interprete cuando se advierta su necesidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4753,1915,"No puede plantear quien por su negligencia o descuido, omitio cumplir con lo dispuesto por la ley",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
